order_id,customer_id,order_date,product_category,payment_method,price,quantity,discount,order_status,rating
79678,3014,2023-08-05,,Card,2127.45,3,5,Delivered,4
90738,2487,2023-10-01,Beauty,COD,410.2,4,10,Cancelled,
49734,1782,2023-02-18,Electronics,UPI,1674.31,2,,,5
82615,3948,2022-07-25,Electronics,NetBanking,1878.1,2,10,Cancelled,5
83523,1526,2022-03-08,Beauty,UPI,1200.59,1,20,Delivered,1
27019,1000,2023-04-24,Beauty,UPI,3036.37,2,0,,1
93613,1270,2022-05-18,,Card,1602.68,4,,,3
96672,3531,2022-08-13,,UPI,1026.71,1,,Delivered,4
83847,4003,2022-03-02,Electronics,UPI,1356.28,2,,Cancelled,3
92750,2071,2023-09-06,Fashion,,1548.93,1,10,Returned,
89634,1693,2022-10-20,Beauty,,3157.67,3,5,Delivered,2
38251,3022,2022-01-15,,NetBanking,4596.2,4,,Returned,3
35945,4254,2022-02-19,Beauty,UPI,2998.76,3,0,Cancelled,2
42217,3887,2022-04-11,Electronics,COD,2608.92,1,20,Returned,5
18308,3420,2023-03-02,,UPI,2381.81,1,0,Returned,
15949,4797,2022-01-10,Home,,3785.41,2,5,Returned,
61990,3586,2022-05-03,Electronics,Card,3225.99,3,10,Cancelled,2
11150,4578,2023-10-24,Beauty,NetBanking,4339.07,2,0,,1
99480,4809,2023-11-02,,NetBanking,2293.88,3,20,Cancelled,4
84740,3717,2022-09-10,Electronics,Card,3224.87,3,5,Cancelled,2
76617,2995,2022-11-28,Beauty,UPI,3238.03,2,0,,5
26896,4577,2022-07-20,Fashion,NetBanking,4937.88,,5,Returned,4
56175,3619,2022-04-08,,UPI,2138.43,4,0,Cancelled,5
17805,3113,2022-08-10,Fashion,COD,2645.22,1,10,,2
15237,2709,2023-12-21,Electronics,Card,4995.87,,0,Cancelled,4
30056,3034,2022-10-02,,UPI,3359.76,2,20,Returned,2
55543,3099,2023-05-19,Beauty,COD,2618.68,2,10,Cancelled,
66556,3021,2023-07-13,Fashion,,2648.65,3,10,Delivered,
13343,1469,2023-09-19,Electronics,COD,3862.2,1,0,Cancelled,2
23500,3290,2023-11-27,Beauty,COD,3164.69,2,5,,2
63222,1336,2023-01-05,Beauty,NetBanking,4607.26,3,,Cancelled,5
39375,4874,2023-06-07,Beauty,UPI,4231.32,2,,Cancelled,4
19662,1755,2023-08-12,Beauty,COD,2640.6,,,Returned,3
26964,4192,2022-11-26,Fashion,UPI,-63.03,3,5,Delivered,3
69638,3601,2022-08-09,Beauty,NetBanking,2498.81,1,0,Cancelled,1
83666,2719,2022-12-13,Home,NetBanking,1165.71,4,0,Returned,3
95067,4116,2023-07-20,,COD,918.02,1,,,5
77215,3099,2022-02-28,Beauty,Card,1581.03,4,0,Cancelled,5
79042,4222,2023-12-06,Beauty,,1836.47,3,,Returned,
23284,1412,2022-02-01,Home,,4180.72,1,20,Delivered,3
82789,4612,2023-10-20,,UPI,523.69,3,0,Cancelled,1
94664,3616,2023-10-06,Beauty,COD,3526.58,2,5,Cancelled,2
71389,4569,2022-07-27,Beauty,UPI,778.35,2,5,Cancelled,5
19435,4858,2022-12-04,Beauty,Card,2048.14,1,,Returned,5
64340,4280,2022-08-01,Home,UPI,4970.35,3,10,,
54078,1007,2022-06-28,,,1926.31,2,,Returned,
88832,3993,2022-11-06,Electronics,NetBanking,1195.49,4,5,Returned,
61293,4462,2023-02-13,,COD,-240.04,,20,Cancelled,3
88781,1246,2023-09-30,Home,NetBanking,4251.29,,,Delivered,2
70403,4466,2022-05-18,,Card,50.62,1,5,Delivered,5
39124,4778,2023-01-26,Beauty,,1936.95,1,,Returned,4
53919,3881,2023-01-17,Home,NetBanking,2319.27,1,10,Returned,1
45247,4410,2023-12-06,Home,Card,1559.26,2,10,Returned,3
72752,1411,2023-05-26,,UPI,3553.65,3,5,Returned,
66573,3999,2022-10-02,,NetBanking,3782.54,1,,Delivered,3
69101,2563,2023-10-09,Fashion,UPI,2909.33,2,20,Delivered,
36646,2368,2023-05-10,,COD,1308.26,2,,Cancelled,
33049,3890,2022-02-14,,UPI,3898.27,1,10,,2
89605,4367,2023-04-07,Beauty,COD,-678.89,3,5,Cancelled,5
78385,1234,2022-02-07,Electronics,UPI,4289.9,1,5,Cancelled,1
50158,3689,2023-10-09,Electronics,NetBanking,2002.59,,10,Cancelled,5
75417,1587,2022-03-08,Electronics,Card,1472.6,1,20,Cancelled,4
33289,2468,2023-08-10,,UPI,1400.91,,,Returned,5
19823,1232,2022-09-21,Electronics,UPI,2210.7,3,5,Delivered,2
70160,3789,2023-08-25,Fashion,UPI,2573.28,3,0,Delivered,1
51975,4915,2023-09-06,Home,NetBanking,1005.3,2,,Returned,3
19540,2905,2023-05-30,Fashion,Card,2849.16,3,,Delivered,5
26364,2944,2023-08-28,Fashion,Card,3329.08,4,,Cancelled,5
14611,4044,2022-01-12,Electronics,,795.79,3,,Cancelled,
37663,2886,2023-08-17,Electronics,NetBanking,4330.78,4,20,Cancelled,2
61991,1309,2022-06-20,Fashion,NetBanking,887.62,1,10,Cancelled,5
67679,4984,2022-12-16,Fashion,,2295.58,3,,Delivered,5
40977,1943,2022-08-22,Fashion,,2978.72,3,5,,5
59115,1907,2022-10-31,Fashion,Card,2597.44,3,5,Returned,5
98223,3748,2023-05-21,Fashion,UPI,3618.92,4,,Delivered,5
70890,3525,2023-05-10,,,2581.07,1,20,,2
76387,4585,2023-07-11,Fashion,UPI,760.91,,20,Delivered,5
28071,3383,2023-06-21,Home,NetBanking,1542.73,,,Delivered,4
69275,2600,2022-01-04,Electronics,NetBanking,1890.58,2,10,,5
82369,3099,2023-01-23,Home,UPI,4414.51,3,0,Cancelled,
21938,1545,2022-08-18,Beauty,UPI,2043.23,2,10,Delivered,
45195,3348,2023-03-18,Electronics,NetBanking,1103.96,2,0,Returned,4
14000,4823,2023-03-25,Home,UPI,5394.09,1,10,,1
80588,3688,2022-07-14,Fashion,,1639.46,,,Cancelled,4
48304,4314,2022-06-05,Fashion,COD,2191.8,2,20,Cancelled,
79449,1355,2022-04-20,Electronics,COD,578.44,4,0,,1
92986,3867,2023-04-04,,Card,2491.89,1,,Delivered,5
99643,1834,2023-11-08,Fashion,UPI,3202.9,2,0,Delivered,3
30764,2633,2022-11-25,Home,,3479.33,,20,Returned,3
96027,3635,2022-03-02,Electronics,UPI,2701.44,3,0,Cancelled,
48494,4895,2023-12-22,,Card,2742.41,4,,Cancelled,4
13373,2465,2023-09-29,Fashion,,1767.45,4,,Cancelled,2
22161,1876,2023-08-20,,NetBanking,1265.32,2,5,Returned,1
37350,3778,2023-12-22,Home,NetBanking,2328.36,,20,Delivered,1
35351,2841,2023-04-10,Electronics,COD,1186.23,3,0,Delivered,4
98668,2636,2022-02-12,Fashion,,2434.7,4,10,Returned,5
25305,2142,2022-10-11,,NetBanking,2413.77,3,0,Delivered,
85353,4480,2022-06-16,Electronics,UPI,2490.77,4,5,,2
86797,2675,2023-12-06,Home,,2643.75,3,20,Returned,
75953,2394,2023-02-04,Electronics,NetBanking,3757.86,4,0,Returned,5
67458,1736,2023-08-02,Fashion,Card,2378.48,1,10,Cancelled,4
30358,2790,2023-12-20,Beauty,COD,3149.51,,5,Returned,2
13267,4144,2023-07-02,Electronics,UPI,2592.04,4,10,,5
92745,4520,2023-01-18,Fashion,UPI,3433.98,1,5,Cancelled,2
99588,3871,2022-12-15,,,2530.16,3,,Delivered,2
48513,2841,2023-03-23,Electronics,,2237.04,1,20,Cancelled,5
36092,2494,2023-11-18,Electronics,UPI,3363.87,4,0,Cancelled,3
21338,1155,2023-06-07,Beauty,NetBanking,2250.26,4,5,Delivered,
10412,3818,2023-06-15,Beauty,Card,2879.75,2,0,Returned,1
17543,1933,2022-07-09,Beauty,,3511.35,1,20,Delivered,1
43496,1575,2022-03-13,Beauty,COD,3516.88,4,5,Cancelled,4
70692,2333,2022-10-26,Fashion,Card,2271.85,2,5,Returned,5
99084,4107,2022-03-16,Beauty,Card,3085.84,3,,Delivered,5
54425,1247,2023-10-11,Beauty,COD,5796.15,2,0,Delivered,
48756,2451,2022-10-08,Home,,2296.5,2,,,4
28888,2067,2023-04-07,Beauty,UPI,2797.22,4,5,Returned,1
45735,1452,2022-10-14,Fashion,UPI,2779.29,1,5,Returned,1
57295,2142,2023-10-15,Fashion,Card,1855.44,3,,,1
93042,4420,2023-11-01,Fashion,Card,2324.7,1,0,Returned,4
95999,3740,2022-07-20,,Card,1512.92,3,10,Cancelled,4
27955,1908,2023-05-03,,Card,2981.72,1,,,1
47841,1939,2023-06-25,Home,COD,2799.12,3,0,Cancelled,4
80640,4459,2022-04-05,,,1981.92,4,0,Returned,3
75510,2093,2022-10-01,Home,UPI,2661.18,2,,Cancelled,1
44911,3994,2022-05-11,,UPI,1971.42,3,20,,5
69031,4941,2023-07-01,Electronics,COD,2260.67,4,5,,4
98726,3501,2022-05-12,Home,NetBanking,2941.64,1,0,Delivered,5
17357,1266,2022-10-24,,UPI,1455.2,1,10,,4
42479,3778,2022-12-01,Electronics,COD,3644.14,2,,,2
71476,2461,2022-04-24,Home,Card,1244.95,1,20,,2
54811,3413,2023-04-10,Home,UPI,1790.04,3,10,Delivered,1
46208,4773,2022-03-31,Electronics,NetBanking,1486.58,,10,Cancelled,3
30150,4839,2022-08-11,Home,COD,1936.28,3,0,Delivered,1
81180,2210,2023-08-22,Electronics,COD,4980.78,2,10,Delivered,3
53286,4298,2022-08-10,Electronics,UPI,3805.13,4,5,,5
78450,1060,2022-09-24,Home,Card,4712.18,,5,Cancelled,4
31352,3215,2023-06-29,Home,,3251.7,,,,2
65069,3179,2022-10-21,Beauty,UPI,47.83,4,20,Cancelled,5
24397,1154,2022-08-26,Beauty,UPI,2674.88,2,10,Returned,3
51555,3831,2023-06-01,Fashion,NetBanking,1657.19,1,,,
56959,1721,2023-11-30,Fashion,,1971.82,4,20,Cancelled,2
10728,1006,2022-09-05,Electronics,Card,2230.31,4,0,Returned,2
60517,1522,2023-09-03,Home,COD,4962.83,4,20,Delivered,3
76234,2735,2023-07-17,Electronics,COD,2072.48,,0,Returned,3
49954,1250,2023-07-31,Beauty,COD,895.78,2,5,Delivered,1
57280,2599,2022-07-15,Fashion,UPI,3616.48,4,10,,
89459,3739,2023-07-24,Electronics,NetBanking,3647.47,1,20,Cancelled,5
26779,2663,2022-06-25,Home,,1976.37,4,20,Delivered,5
73932,4333,2022-07-05,Fashion,,2875.42,2,0,Delivered,2
82936,3167,2023-05-01,Electronics,UPI,2073.27,3,0,,2
34466,3095,2023-11-08,Fashion,Card,2154.35,,20,Cancelled,2
46939,4140,2022-05-15,Home,Card,2019.37,2,20,Cancelled,5
79896,2912,2023-07-26,Fashion,,3593.76,2,5,,
45270,2285,2022-11-11,Electronics,,1181.71,2,0,Delivered,3
69163,3789,2023-01-29,Electronics,UPI,809.35,3,5,Returned,2
92637,2787,2023-11-22,Fashion,,3642.1,2,0,Delivered,4
61934,2468,2022-05-03,Home,NetBanking,1787.7,2,10,Delivered,4
74895,2502,2023-01-02,Electronics,Card,2197.57,3,0,Delivered,3
42307,2254,2022-09-01,,NetBanking,61.39,4,10,Returned,1
64098,1223,2023-02-18,Fashion,UPI,3771.29,3,5,Returned,4
70921,3504,2022-12-17,Beauty,COD,-359.64,,5,Delivered,1
15486,1718,2023-03-07,Electronics,UPI,2151.84,2,20,Returned,1
18335,3900,2023-08-12,Beauty,UPI,2418.79,1,5,,4
96900,4437,2022-03-28,Beauty,COD,1667.85,3,0,Returned,1
99112,1948,2023-08-15,Home,,1733.73,4,5,Returned,
21130,1027,2023-02-13,Home,COD,2266.24,4,20,Delivered,3
97508,3924,2023-01-16,Home,,2129.61,1,,Returned,2
70566,4802,2023-04-19,Fashion,Card,2408.28,3,0,Returned,3
76703,1900,2022-03-26,Beauty,NetBanking,3059.28,2,5,Delivered,
37192,1848,2023-04-17,Electronics,Card,2686.75,2,5,Delivered,3
11062,1100,2023-09-15,Beauty,Card,2607.2,,5,Cancelled,4
94076,3105,2022-12-26,,Card,603.08,3,0,Delivered,1
99780,4095,2022-11-07,Beauty,Card,794.44,1,20,,4
31545,1414,2022-11-06,Beauty,Card,3185.03,2,5,,
31689,4298,2022-04-15,Fashion,COD,1214.49,4,0,Returned,4
21174,4240,2023-02-28,Electronics,Card,1324.21,4,,Returned,4
98461,4560,2023-11-07,,Card,3863.95,4,10,Returned,
19348,4317,2023-10-10,Fashion,UPI,3619.67,3,20,,5
33714,2859,2022-07-09,,UPI,4419.38,2,0,Returned,3
48102,4795,2022-09-09,Beauty,UPI,3569.55,3,0,Returned,1
84460,3410,2022-08-02,Electronics,Card,3440.08,4,10,Delivered,1
99930,2488,2023-04-18,Beauty,Card,3079.7,4,5,Cancelled,3
16801,2453,2022-05-02,Fashion,COD,3148.3,1,20,Returned,1
82267,2801,2022-11-22,Electronics,Card,4006.57,1,,Returned,1
58136,1420,2022-08-06,,,599.4,2,10,Delivered,4
33625,4988,2022-06-19,Electronics,UPI,241.3,2,0,Delivered,4
92873,1020,2022-09-15,Electronics,NetBanking,3458.9,1,5,Delivered,1
82592,1635,2023-11-02,Fashion,UPI,2825.06,3,20,Delivered,5
87052,4440,2022-03-17,Fashion,COD,4506.93,2,5,,5
54261,1463,2023-09-25,Beauty,COD,3367.47,4,5,Cancelled,1
11542,3144,2022-12-23,Electronics,Card,4529.66,2,5,Cancelled,4
31677,4721,2022-08-28,Electronics,,3339.43,2,10,Delivered,3
56732,2515,2022-12-23,Home,Card,4300.04,4,20,Returned,3
60343,4921,2023-07-31,Beauty,UPI,3521.77,3,10,Cancelled,4
49081,4424,2022-11-14,Home,NetBanking,3400.85,2,,Cancelled,5
72856,4676,2023-12-01,Fashion,Card,3548.75,4,20,,
98858,4166,2022-04-08,,COD,3661.09,2,0,Delivered,
29065,1023,2022-04-15,Beauty,NetBanking,2281.98,,5,Cancelled,5
93460,3427,2023-10-09,Electronics,Card,2385.6,4,,Returned,1
98092,1395,2022-07-15,Home,NetBanking,3259.28,4,,,1
64693,2427,2023-12-15,Electronics,COD,3597.7,2,0,Returned,3
36962,2989,2023-08-27,,COD,1136.75,1,10,Cancelled,3
38295,4719,2022-12-14,Electronics,Card,2816.35,,10,Returned,2
23807,2869,2022-02-16,Home,Card,3164.59,2,10,Cancelled,1
52348,4204,2023-06-07,Beauty,Card,2332.65,2,0,Delivered,3
36432,3101,2022-06-11,Electronics,Card,3697.5,,10,Cancelled,
93285,4363,2023-04-08,Home,UPI,1208.03,2,5,Cancelled,1
67854,2013,2023-07-17,Fashion,,4200.84,,10,Delivered,1
50262,4183,2023-06-01,Electronics,Card,4827.09,2,20,,1
47080,1421,2022-10-31,Electronics,COD,2384.99,4,0,,
11324,1130,2023-02-28,,Card,2231.85,3,10,Cancelled,5
45909,1419,2023-01-26,Electronics,UPI,1530.74,3,10,Cancelled,
99339,4349,2022-03-26,Home,UPI,2917.52,,,Cancelled,1
29870,3823,2022-10-23,,COD,1467.48,2,5,,3
44578,2980,2023-02-02,,COD,210.23,1,,Returned,4
82124,4965,2023-04-27,Electronics,NetBanking,1614.58,3,5,Returned,4
36790,4661,2023-04-10,Beauty,Card,3946.85,3,20,Delivered,2
35289,1774,2022-08-18,Fashion,UPI,2264.56,3,5,Cancelled,2
65129,2091,2022-05-25,Beauty,NetBanking,2652.38,1,10,,
25485,2597,2023-12-27,Home,Card,1748.03,3,10,,4
54482,2426,2022-07-27,Electronics,COD,4152.4,3,5,Cancelled,5
96188,3922,2023-03-22,Electronics,,1753.28,3,0,Delivered,5
14748,1174,2023-02-18,Fashion,,1917.42,1,10,,3
96769,2303,2022-08-24,Beauty,NetBanking,3789.02,4,0,Returned,5
19435,1463,2023-06-29,Beauty,,-294.57,,10,Delivered,4
13709,1389,2023-10-07,Beauty,NetBanking,1246.93,3,0,Cancelled,2
40355,3795,2022-04-14,Beauty,UPI,3959.21,4,5,,2
65771,1135,2022-02-11,,COD,2248.68,3,,Cancelled,4
67799,3456,2022-05-11,Fashion,,1491.94,3,10,Cancelled,
23116,3271,2023-12-04,Home,COD,2469.37,1,10,Cancelled,5
35470,1600,2023-01-27,Beauty,UPI,2643.24,4,5,Cancelled,2
52344,4017,2022-03-02,Fashion,UPI,3949.34,2,,Delivered,1
52918,1618,2023-11-01,Fashion,UPI,2052.0,3,10,Cancelled,1
62224,2576,2022-03-10,Electronics,Card,1676.29,2,20,,2
49298,4769,2022-10-21,Home,COD,4361.84,,20,Returned,
90219,3000,2023-03-19,Home,UPI,3738.38,,5,Returned,4
71629,4259,2022-04-05,Home,UPI,2665.39,3,10,Cancelled,
76040,3925,2022-09-15,,Card,2771.07,2,0,Cancelled,1
38016,2410,2023-07-23,Beauty,COD,4203.78,3,0,Delivered,4
33960,1008,2022-09-20,Beauty,NetBanking,1974.15,4,10,Cancelled,2
43591,2203,2022-07-27,Beauty,Card,3211.35,2,0,Delivered,3
92848,2721,2023-01-29,Fashion,COD,3032.92,,10,Cancelled,3
77641,4515,2023-06-25,,,690.92,1,20,Returned,2
46395,1593,2023-05-05,Home,UPI,-462.7,1,5,Cancelled,5
32700,4760,2022-06-11,Electronics,Card,1557.89,2,10,Delivered,4
44620,1605,2023-04-01,Home,NetBanking,2003.79,3,,Delivered,1
30559,2924,2022-04-08,Fashion,Card,3391.27,4,10,Cancelled,4
71642,2469,2022-06-22,Beauty,COD,1674.08,1,0,,3
86539,3163,2023-10-01,Electronics,COD,2040.04,1,10,Returned,4
31732,2695,2023-05-20,Fashion,Card,512.99,,,Delivered,3
40354,3292,2023-09-04,Electronics,Card,2501.92,2,,,5
23843,2306,2023-08-06,,UPI,1788.44,3,10,Delivered,4
81726,2236,2023-11-29,Electronics,,1192.07,3,10,Cancelled,1
27640,2687,2022-11-30,Electronics,NetBanking,2818.34,1,10,Cancelled,1
62528,2701,2023-08-19,Fashion,NetBanking,1738.74,1,,,3
48413,3498,2022-08-17,Electronics,UPI,2012.33,,10,,1
62638,4983,2022-09-07,Fashion,COD,2714.57,3,,,3
62736,4726,2023-09-01,Beauty,NetBanking,4923.04,3,,Cancelled,5
78866,2048,2022-12-12,Fashion,UPI,3629.85,,10,Cancelled,2
29087,2735,2023-12-31,Beauty,,4258.99,2,10,Cancelled,1
51430,1232,2023-01-17,,COD,460.2,3,10,Returned,5
34504,2539,2022-07-11,Home,Card,2298.26,,,Returned,
17114,4359,2022-06-15,Beauty,,608.61,4,,Returned,5
88859,1684,2022-01-12,,NetBanking,1618.28,3,,Delivered,1
20975,3231,2022-07-10,Beauty,UPI,192.46,2,20,Cancelled,5
21023,3298,2023-03-25,Electronics,Card,316.45,3,,,
31447,3338,2022-07-07,Home,NetBanking,3391.54,4,20,,4
33959,1948,2022-10-03,,NetBanking,3416.27,3,,Cancelled,1
76203,3845,2023-05-20,,Card,4385.25,2,0,Returned,5
39703,4430,2022-08-30,Electronics,UPI,2732.09,2,20,,1
19337,3671,2022-11-18,Beauty,COD,3710.39,1,0,Returned,4
56427,1304,2023-06-14,,NetBanking,3605.4,1,0,,1
71529,3397,2023-04-03,Beauty,,938.69,4,5,Cancelled,5
94665,3000,2023-01-10,Beauty,NetBanking,2994.05,4,,Delivered,5
41921,4410,2023-05-18,Electronics,NetBanking,2615.67,4,20,Delivered,4
43307,2971,2022-03-07,Beauty,NetBanking,2865.62,2,20,,4
37355,3526,2023-04-09,Home,,4214.66,3,0,Delivered,5
14835,2488,2022-03-10,Electronics,UPI,2485.4,4,,Cancelled,4
30159,4063,2023-10-01,Electronics,NetBanking,234.88,4,0,Returned,
57605,1129,2022-05-05,Fashion,NetBanking,-384.08,,0,Delivered,4
48088,1186,2022-04-12,Home,Card,2452.76,4,5,Cancelled,4
88752,2444,2023-12-27,,NetBanking,1708.84,2,10,,1
65284,4567,2023-01-13,Beauty,NetBanking,861.38,2,0,,1
67043,2564,2022-05-30,Beauty,COD,1449.16,2,0,,2
45547,3717,2023-05-26,Electronics,COD,3586.64,2,10,Delivered,1
92844,2909,2023-02-10,Beauty,Card,2852.64,2,10,Delivered,
37532,3282,2023-07-31,Home,UPI,2529.18,,0,Returned,5
44349,1277,2022-08-16,,NetBanking,2684.68,1,20,Cancelled,5
55445,4173,2023-08-12,Beauty,UPI,2756.52,3,0,Cancelled,
15713,2482,2023-01-31,Electronics,NetBanking,3628.04,,0,,1
66178,4808,2023-12-04,Home,UPI,2360.75,,20,Returned,4
59407,1786,2023-10-15,,,510.18,1,0,Cancelled,2
80340,3882,2023-09-19,Home,NetBanking,2842.67,4,0,Returned,3
60990,2255,2023-05-23,Home,COD,2956.16,,0,Cancelled,4
85672,2877,2023-09-27,Home,UPI,2958.7,2,,,1
75545,3321,2022-08-28,Beauty,Card,3571.18,1,20,Cancelled,3
94791,1364,2023-03-22,Home,,1603.97,2,,Cancelled,4
68141,2501,2022-02-28,Beauty,COD,3285.62,,10,Delivered,
33793,1467,2023-09-18,Home,,4469.2,1,0,,
66570,2648,2023-08-17,,,2014.08,2,20,Cancelled,
47892,2924,2023-12-27,Electronics,UPI,2733.48,1,0,Cancelled,4
11015,2995,2022-11-20,Beauty,UPI,2354.05,3,,,4
71813,3698,2022-01-09,Electronics,NetBanking,1091.46,,5,,3
37712,4799,2023-05-30,,,3924.75,4,,Cancelled,1
18415,3873,2023-04-01,Electronics,NetBanking,2366.96,1,,,4
72292,2297,2022-12-04,Home,,1907.89,2,,Returned,4
33833,2351,2022-11-21,,,3374.71,4,5,Returned,5
14158,3908,2023-09-05,Beauty,NetBanking,3909.23,4,0,Cancelled,
72680,3231,2022-04-28,,COD,1884.12,,5,Returned,
30309,3965,2023-03-29,Beauty,NetBanking,2323.52,2,0,Returned,4
16970,2847,2023-02-11,Home,Card,1521.09,3,20,Delivered,4
82474,3028,2023-08-15,Fashion,Card,1891.52,,0,Cancelled,4
96704,2217,2022-05-13,Home,Card,1425.94,3,0,Delivered,1
56540,4862,2023-04-30,Home,Card,1503.02,4,20,Delivered,4
30384,1271,2023-05-07,Electronics,COD,2182.04,2,5,Delivered,3
28017,2323,2023-07-05,Fashion,Card,3063.87,4,20,Delivered,4
85880,4655,2023-05-30,,COD,3482.61,4,,Delivered,
18702,3243,2023-06-22,Fashion,COD,1443.3,3,0,Returned,
10384,3829,2022-09-21,Home,NetBanking,2978.19,2,10,,2
10404,3952,2023-04-14,Electronics,UPI,4640.02,2,,Cancelled,3
50943,1330,2022-02-21,Fashion,Card,2462.23,,0,Returned,3
57926,2775,2023-12-10,,UPI,2070.17,3,0,Delivered,4
39189,4557,2023-01-25,Fashion,Card,2536.88,1,0,Delivered,5
22763,3667,2022-06-04,Beauty,UPI,3052.16,1,5,Cancelled,4
28384,3546,2023-01-12,Beauty,UPI,3062.95,,20,Returned,5
70100,4471,2022-08-02,,COD,3123.5,2,,Cancelled,
19860,4468,2023-02-10,Fashion,Card,4132.6,2,20,Cancelled,
90642,2827,2023-05-01,Electronics,Card,2223.58,3,5,Delivered,1
60612,2835,2023-07-22,,Card,3463.86,4,20,Returned,2
33574,4171,2023-05-01,Home,UPI,2842.38,1,0,Returned,1
33524,3128,2023-07-09,Home,NetBanking,3106.44,2,20,Cancelled,3
79172,4853,2022-01-27,,Card,2581.37,4,,Returned,4
20916,1860,2023-07-11,Home,COD,2525.82,3,0,,3
14809,4065,2022-10-29,Beauty,UPI,3124.74,2,20,Cancelled,4
42201,4088,2022-02-02,Electronics,UPI,507.02,2,20,Delivered,
63330,4776,2022-05-07,Electronics,COD,3648.0,,,,1
23456,4283,2023-05-05,Electronics,,1479.95,,20,Delivered,3
66397,4936,2023-08-30,Fashion,,1184.81,4,20,Cancelled,3
48765,3173,2022-12-16,,NetBanking,830.79,4,20,Returned,
44816,2845,2023-09-13,Home,NetBanking,3138.61,2,5,Delivered,1
55106,4709,2022-03-22,Fashion,,2488.23,2,,,3
63932,1129,2023-11-22,Home,,3360.53,1,0,Returned,5
27100,4728,2023-12-05,,UPI,5843.91,2,0,Delivered,2
67091,2791,2023-07-01,Home,,1108.49,,0,Cancelled,2
31949,2558,2023-02-24,Fashion,NetBanking,3342.41,,10,Delivered,1
80080,3261,2022-09-19,Fashion,,2908.53,2,,Delivered,2
47744,4200,2023-05-08,Fashion,COD,4197.77,4,5,,3
55543,2547,2022-07-05,Electronics,,766.11,2,5,Cancelled,5
46187,4724,2022-05-08,Beauty,NetBanking,166.55,1,0,Returned,1
17239,4533,2022-09-27,Fashion,Card,2017.76,2,5,Cancelled,4
24489,1969,2022-07-20,Beauty,NetBanking,2299.4,,0,Delivered,
68017,2803,2023-08-14,Fashion,,1375.31,3,,Returned,4
71877,4128,2022-08-18,Home,UPI,1804.32,1,20,Delivered,
53125,1597,2022-05-28,,UPI,2812.84,,0,Returned,2
59922,4345,2023-05-06,Fashion,COD,3093.4,3,0,Cancelled,3
42049,1614,2022-08-02,Electronics,UPI,2059.41,4,5,Returned,4
47131,4410,2023-09-28,Fashion,,2592.95,,,Returned,1
52944,4933,2023-10-19,Home,Card,1943.7,4,20,Delivered,4
83963,2166,2022-05-22,Home,Card,3391.28,4,20,,1
34285,1422,2023-06-22,Home,UPI,1406.13,4,5,Delivered,
47626,3381,2023-11-03,Home,,1830.42,2,,Cancelled,1
52808,2864,2022-12-15,Fashion,UPI,3856.4,3,10,Returned,
98464,2952,2022-08-20,Beauty,NetBanking,1015.71,3,20,Cancelled,2
63871,1687,2023-03-19,Home,COD,2513.53,4,,Returned,
29198,4204,2023-08-06,Home,NetBanking,3096.77,1,10,Cancelled,2
29758,4927,2022-11-09,Fashion,Card,4407.83,,5,,3
25254,3311,2022-07-20,,NetBanking,2048.61,1,20,,4
54238,1146,2022-09-25,Electronics,Card,423.02,,10,Cancelled,3
11252,4507,2022-01-03,Electronics,COD,2344.59,3,0,Cancelled,3
49764,3059,2022-12-19,Electronics,COD,2638.78,3,10,Delivered,1
87709,2863,2022-05-23,,Card,2769.6,3,0,,2
47441,2927,2022-05-17,Fashion,,2381.19,2,0,Cancelled,5
63682,3102,2022-02-18,,UPI,1215.57,3,,Cancelled,5
69494,3277,2022-06-21,Home,COD,-201.13,1,,Returned,1
91317,2145,2023-08-16,Fashion,COD,-252.1,,10,Cancelled,3
75215,3908,2022-06-05,Fashion,UPI,957.09,2,0,Returned,
88587,4304,2022-01-21,Electronics,COD,2104.86,4,0,,2
16949,3209,2022-02-19,Home,COD,1555.36,3,5,Cancelled,
65393,2617,2022-06-24,Beauty,,4308.7,3,10,Returned,2
83553,2984,2023-09-18,Fashion,NetBanking,3992.16,3,0,Cancelled,2
16941,2582,2022-09-18,Fashion,NetBanking,1170.42,4,20,Delivered,2
35934,2899,2023-02-26,Fashion,UPI,1362.15,1,,Returned,1
33386,3850,2022-12-05,Beauty,Card,1974.69,2,0,,1
71886,3034,2023-05-04,Electronics,UPI,284.44,1,10,Returned,3
85745,4571,2023-02-20,Home,COD,4021.91,3,0,Returned,3
93251,2695,2023-03-16,Beauty,NetBanking,2570.35,,5,Delivered,3
63413,3226,2022-09-11,Fashion,NetBanking,2083.08,,20,Cancelled,4
66800,4433,2023-03-03,Electronics,Card,2606.81,1,0,Delivered,4
52318,4279,2023-08-02,Home,NetBanking,4073.9,,5,,3
80173,4973,2023-09-07,,UPI,865.97,2,10,,5
80390,3952,2023-07-17,Electronics,Card,2114.05,2,10,Returned,5
62329,1551,2023-11-19,Home,,3262.62,,10,,5
53088,1725,2022-08-31,Fashion,UPI,2415.32,2,5,Returned,2
49811,4503,2022-06-30,Home,COD,1506.19,2,10,Delivered,4
65479,4527,2023-12-24,Fashion,,906.43,3,0,Returned,
95392,4575,2022-12-16,Electronics,NetBanking,2300.82,,20,,
97369,4935,2022-02-17,,NetBanking,3652.69,4,10,Delivered,3
29963,2177,2022-08-20,Electronics,Card,2960.59,3,5,Returned,4
